transaction_id,date,description_raw,description_clean,amount,gst_rate,cgst_amount,sgst_amount,igst_amount,vendor_name,vendor_gstin,document_type,category,category_key,itc_eligible,itc_blocked_reason,source
TXN001265,2024-05-10,"payment to rajan, dixit and bhagat for fuel purchase","Payment to Rajan, Dixit and Bhagat for fuel purchase",10761.55,28,1506.62,1506.62,0.0,"Rajan, Dixit and Bhagat",23SKSIQ3206I2Z1,receipt,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN002658,2026-12-07,Sankaran-Bajwa - professional tax payment,Sankaran-Bajwa - professional tax payment,50568.64,exempt,0.0,0.0,0.0,Sankaran-Bajwa,23PIULH0061J8ZL,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN002394,2024-06-14,construction  paymnt - d’alia-talwar for warehouse construction contract,Construction payment - D’Alia-Talwar for warehouse construction contract,456908.85,18,41121.79,41121.79,0.0,D’Alia-Talwar,32TNZHA2767H5ZH,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN000028,2025-03-27,purchase of yarn from shanker-dhar,Purchase of yarn from Shanker-Dhar,81620.37,18,7345.84,7345.84,0.0,Shanker-Dhar,09KUYAW5492M7Z8,invoice,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN001608,2025-04-04,"Basak, Verma and Das - Membership Fee","Basak, Verma and Das - Membership Fee",20619.4,18,1855.74,1855.74,0.0,"Basak, Verma and Das",07SNHGE5615V1ZL,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN001522,2024-07-14,Samra-Kade - client meeting refreshments,Samra-Kade - client meeting refreshments,12956.43,5,323.91,323.91,0.0,Samra-Kade,19IZDDM2637T8ZA,invoice,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN002748,2026-10-23,Barad-Iyer - professional tax pmt,Barad-Iyer - professional tax payment,2749.65,exempt,0.0,0.0,0.0,Barad-Iyer,19UVTZT4262N6ZG,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN000113,2026-10-12,Purchase of plastic granules from Morar LLC,Purchase of plastic granules from Morar LLC,110414.21,18,9937.28,9937.28,0.0,Morar LLC,,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN000922,2026-04-03,"electricity charges - Gandhi, Ben and Randhawa","electricity charges - Gandhi, Ben and Randhawa",10606.71,18,954.61,954.61,0.0,"Gandhi, Ben and Randhawa",,bank_statement_line,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN000628,2025-05-24,Choudhary-Saha  - Shop Rent Payment,Choudhary-Saha - Shop Rent Payment,18274.86,18,0.0,0.0,3289.47,Choudhary-Saha,,bank_statement_line,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN001559,2026-06-30,Office  staff lunch catering order - Chad Ltd,Office staff lunch catering order - Chad Ltd,14136.65,5,353.42,353.42,0.0,Chad Ltd,,bank_statement_line,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN001635,2024-01-18,"Yohannan, Ram and Gupta - Membership Fee","Yohannan, Ram and Gupta - Membership Fee",31577.58,18,0.0,0.0,5683.96,"Yohannan, Ram and Gupta",,bank_statement_line,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN001378,2025-03-23,Payment to Hora Ltd for vehicle insurance premium,Payment to Hora Ltd for vehicle insurance premium,41578.58,28,5821.0,5821.0,0.0,Hora Ltd,33ARLJM9921U7Z9,invoice,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN000152,2026-08-22,payment to shah group for raw cotton,Payment to Shah Group for raw cotton,85472.87,18,7692.56,7692.56,0.0,Shah Group,,bank_statement_line,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN001934,2024-09-14,"Employee employee leave travel airfare booking - Manne, Bala and Mangat","Employee employee leave travel airfare booking - Manne, Bala and Mangat",39491.32,5,987.28,987.28,0.0,"Manne, Bala and Mangat",,bank_statement_line,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN002169,2025-09-27,Tailor-Bhavsar - employee medical reimbursement,Tailor-Bhavsar - employee medical reimbursement,66477.27,18,5982.95,5982.95,0.0,Tailor-Bhavsar,19IHYOD6085V1ZY,invoice,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001254,2024-03-22,Payment to Deo Ltd for car repair,Payment to Deo Ltd for car repair,49447.23,28,0.0,0.0,13845.22,Deo Ltd,,bank_statement_line,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN001874,2024-08-03,Employee employee leave travel airfare booking - Soman Inc,Employee employee leave travel airfare booking - Soman Inc,26972.27,5,674.3,674.3,0.0,Soman Inc,29XLIPG8820T4ZP,invoice,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN002091,2026-07-30,employee group health insurance premium payment - pau-shroff,employee group health insurance premium payment - Pau-Shroff,60238.81,18,0.0,0.0,10842.99,Pau-Shroff,,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001039,2025-02-02,"Srinivas, Bhat and Chahal - Bank chgs","Srinivas, Bhat and Chahal - Bank Charges",4071.2,18,366.41,366.41,0.0,"Srinivas, Bhat and Chahal",32SRYBJ3256R6ZG,invoice,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN001527,2026-08-02,Sankaran Group - office tea/coffee supplies,Sankaran Group - office tea/coffee supplies,8358.5,5,208.97,208.97,0.0,Sankaran Group,32CYGBH5974O4Z1,receipt,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN000211,2024-04-06,Talwar LLC - Capital Asset Purchase - industrial sewing machine,Talwar LLC - Capital Asset Purchase - industrial sewing machine,524753.17,18,47227.79,47227.79,0.0,Talwar LLC,,bank_statement_line,Capital Goods,capital_goods,Eligible,,synthetic
TXN002628,2025-06-03,"Parmar, Ram and Goel - professional tax pmt","Parmar, Ram and Goel - professional tax payment",42941.6,exempt,0.0,0.0,0.0,"Parmar, Ram and Goel",33EDUZG3738G3Z2,receipt,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
TXN002047,2025-02-22,"staff  life insurance premium premium paymnt - setty, bassi and chawla","staff life insurance premium premium payment - Setty, Bassi and Chawla",22065.63,18,1985.9,1985.9,0.0,"Setty, Bassi and Chawla",,bank_statement_line,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN000765,2025-05-09,"lease rental to subramanian, sura and babu for warehouse space","Lease rental to Subramanian, Sura and Babu for warehouse space",80723.02,18,0.0,0.0,14530.14,"Subramanian, Sura and Babu",,bank_statement_line,Rent/Lease of Business Premises,rent,Eligible,,synthetic
TXN002549,2026-08-28,"DATTA, SUNDARAM AND SHANKAR - SALES INVOICE","Datta, Sundaram and Shankar - Sales Invoice",347998.17,18,31319.83,31319.83,0.0,"Datta, Sundaram and Shankar",,bank_statement_line,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN000285,2026-11-13,generator  set installation inv from Comar Group,generator set installation invoice from Comar Group,373870.97,18,0.0,0.0,67296.77,Comar Group,23CIQSE7076C9ZY,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN001881,2026-09-02,Employee employee leave travel airfare booking - Kohli PLC,Employee employee leave travel airfare booking - Kohli PLC,69451.92,5,1736.3,1736.3,0.0,Kohli PLC,23RDFNN5667B5Z6,receipt,Employee Travel Benefits,employee_travel,Blocked,"Sec 17(5)(b)(iii) blocks ITC on travel benefits extended to employees (e.g. leave/home travel concession), unless obligatory under law.",synthetic
TXN001261,2025-10-26,Vehicle fuel purchse - Murthy-Arora,Vehicle fuel purchase - Murthy-Arora,48607.0,28,6804.98,6804.98,0.0,Murthy-Arora,23YQSTY9781R8ZH,receipt,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN001447,2026-02-10,Office staff lunch catering order - Bassi-Wagle,Office staff lunch catering order - Bassi-Wagle,7627.14,5,190.68,190.68,0.0,Bassi-Wagle,,bank_statement_line,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN001753,2024-03-24,Jain and Sons - Membership Fee,Jain and Sons - Membership Fee,14246.09,18,1282.15,1282.15,0.0,Jain and Sons,36DXPBX2118K5Z9,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN002227,2025-05-19,"CONSTRUCTION PAYMENT - REDDY, MANNAN AND SANGHA FOR SHOP RENOVATION WORKS","Construction payment - Reddy, Mannan and Sangha for shop renovation works",548021.81,18,49321.96,49321.96,0.0,"Reddy, Mannan and Sangha",,bank_statement_line,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN000991,2026-12-24,Modi-Kibe - broadband internet bill payment,Modi-Kibe - broadband internet bill payment,8777.96,18,790.01,790.01,0.0,Modi-Kibe,07OUXSZ2498V1ZX,invoice,Utilities (Business Electricity/Internet),utilities,Eligible,,synthetic
TXN002434,2025-12-09,"Sale invoice to Bose, Bath and Varghese","Sale invoice to Bose, Bath and Varghese",397749.47,18,0.0,0.0,71594.9,"Bose, Bath and Varghese",19UMHCW3388E5ZD,invoice,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN000064,2024-11-18,Payment  to Gupta-Chandra for raw cotton,Payment to Gupta-Chandra for raw cotton,41353.92,18,0.0,0.0,7443.71,Gupta-Chandra,24AWOKD6072N8ZV,receipt,Purchase of Goods (Raw Material/Trading Stock),purchase_goods,Eligible,,synthetic
TXN001116,2025-05-11,Virk-Sahota - Bank chgs,Virk-Sahota - Bank Charges,4874.04,18,438.67,438.67,0.0,Virk-Sahota,19RXCAM1040C3Z9,invoice,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN001114,2024-01-03,Padmanabhan PLC - cheque bounce fee,Padmanabhan PLC - cheque bounce fee,315.66,18,28.41,28.41,0.0,Padmanabhan PLC,19WSVSO0596Q8ZS,invoice,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN002245,2026-03-30,"Construction payment - Bala, Gola and Raja for flooring and fixtures work","Construction payment - Bala, Gola and Raja for flooring and fixtures work",535819.59,18,48223.76,48223.76,0.0,"Bala, Gola and Raja",33JOWLL8534O7Z1,receipt,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN000279,2024-10-09,"purchse of generator set - Tara, Sathe and Behl","Purchase of generator set - Tara, Sathe and Behl",181270.67,18,16314.36,16314.36,0.0,"Tara, Sathe and Behl",,bank_statement_line,Capital Goods,capital_goods,Eligible,,synthetic
TXN002260,2026-12-14,Dugar-Toor - flooring and fixtures work,Dugar-Toor - flooring and fixtures work,492542.01,18,0.0,0.0,88657.56,Dugar-Toor,,bank_statement_line,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002512,2026-09-17,Sale invoice to Varughese Inc,Sale invoice to Varughese Inc,327018.52,18,0.0,0.0,58863.33,Varughese Inc,09RLXNU9897S7ZT,invoice,Sales/Outward Supply,sales_revenue,Not Applicable,,synthetic
TXN001080,2026-06-30,Kadakia-Krish - processing fee,Kadakia-Krish - processing fee,4929.91,18,0.0,0.0,887.38,Kadakia-Krish,19YIAVT6997U3ZG,invoice,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN001336,2026-03-20,Narula LLC - car servicing,Narula LLC - car servicing,47215.31,28,0.0,0.0,13220.29,Narula LLC,07LTEBO7373M8ZA,invoice,Motor Vehicle Expenses,motor_vehicle,Blocked,"Sec 17(5)(a) blocks ITC on motor vehicles for transport of persons (seating <=13) and related services, unless used for further supply, passenger transport, or driving training.",synthetic
TXN001725,2025-12-30,Pandey-Pant - Membership Fee,Pandey-Pant - Membership Fee,24353.49,18,0.0,0.0,4383.63,Pandey-Pant,24OKXVP6719U6ZC,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN002324,2025-01-30,Chowdhury-Nadig  - flooring and fixtures work,Chowdhury-Nadig - flooring and fixtures work,425215.5,18,0.0,0.0,76538.79,Chowdhury-Nadig,24PPEYL8899L6ZO,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN002164,2026-05-17,employee medical reimbursement premium payment - Bala Inc,employee medical reimbursement premium payment - Bala Inc,26409.38,18,0.0,0.0,4753.69,Bala Inc,07OVNNA5659N9ZH,receipt,Employee Insurance/Reimbursements,employee_insurance,Blocked,Sec 17(5)(b) blocks ITC on health/life insurance for employees unless it is obligatory for the employer under any law for the time being in force.,synthetic
TXN001450,2024-06-29,Catering paymnt - Desai-Kumar,Catering payment - Desai-Kumar,1995.42,5,49.88,49.88,0.0,Desai-Kumar,,bank_statement_line,Food & Beverages/Outdoor Catering,food_catering,Blocked,"Sec 17(5)(b)(i) explicitly blocks ITC on food and beverages and outdoor catering, unless used to make an outward taxable supply of the same category or as part of a composite/mixed supply.",synthetic
TXN002238,2024-01-12,"RATTA, PAREKH AND SONI - SHOP RENOVATION WORKS","Ratta, Parekh and Soni - shop renovation works",865454.28,18,77890.88,77890.88,0.0,"Ratta, Parekh and Soni",24TOKMO8724J9ZQ,invoice,Works Contract/Construction of Immovable Property,works_contract,Blocked,"Sec 17(5)(c)/(d) blocks ITC on works contract services and goods/services for construction of immovable property (other than plant & machinery), even when used for business.",synthetic
TXN001076,2026-07-26,Dhaliwal-Narula - Bank Charges,Dhaliwal-Narula - Bank Charges,3115.3,18,0.0,0.0,560.75,Dhaliwal-Narula,,bank_statement_line,Bank Charges/Financial Services,bank_charges,Eligible,,synthetic
TXN000219,2024-10-16,industrial sewing machine installation invc from Ravel Ltd,industrial sewing machine installation invoice from Ravel Ltd,317502.59,18,0.0,0.0,57150.47,Ravel Ltd,23EFTUW2628Z6ZA,invoice,Capital Goods,capital_goods,Eligible,,synthetic
TXN001673,2025-02-10,wellness center package - Mital-Chanda,wellness center package - Mital-Chanda,39260.14,18,3533.41,3533.41,0.0,Mital-Chanda,24LOSSS8051J7ZB,invoice,Club/Health/Fitness Memberships,club_membership,Blocked,"Sec 17(5)(b)(ii) blocks ITC on membership of a club, health, or fitness centre.",synthetic
TXN002674,2025-10-21,professional tax payment pymt,professional tax payment payment,15716.25,exempt,0.0,0.0,0.0,"Bal, Setty and Varughese",29CXLFW5608K1ZS,invoice,Exempt/Non-GST Expense,exempt_non_gst,Not Applicable,,synthetic
